# n = 1081, echos = 3, time_stamp = 3197432
661, 0, 0, 4393, 0, 0, 
675, 0, 0, 4468, 0, 0, 
665, 0, 0, 4240, 0, 0, 
672, 0, 0, 4054, 0, 0, 
672, 0, 0, 3955, 0, 0, 
679, 0, 0, 3950, 0, 0, 
674, 0, 0, 3885, 0, 0, 
624, 0, 0, 3661, 0, 0, 
643, 0, 0, 3400, 0, 0, 
637, 0, 0, 3330, 0, 0, 
658, 0, 0, 3333, 0, 0, 
690, 0, 0, 3443, 0, 0, 
693, 0, 0, 3775, 0, 0, 
715, 0, 0, 3975, 0, 0, 
716, 0, 0, 3928, 0, 0, 
707, 0, 0, 3870, 0, 0, 
702, 0, 0, 3824, 0, 0, 
694, 0, 0, 3761, 0, 0, 
701, 0, 0, 3895, 0, 0, 
668, 0, 0, 3860, 0, 0, 
670, 0, 0, 3788, 0, 0, 
684, 0, 0, 3766, 0, 0, 
691, 0, 0, 3826, 0, 0, 
692, 0, 0, 3782, 0, 0, 
660, 0, 0, 3691, 0, 0, 
350, 805, 0, 163, 3446, 0, 
252, 752, 0, 146, 3457, 0, 
535, 0, 0, 3446, 0, 0, 
473, 0, 0, 3214, 0, 0, 
410, 0, 0, 2880, 0, 0, 
310, 0, 0, 2216, 0, 0, 
216, 0, 0, 1910, 0, 0, 
238, 0, 0, 1956, 0, 0, 
269, 0, 0, 2543, 0, 0, 
296, 0, 0, 3179, 0, 0, 
298, 0, 0, 3518, 0, 0, 
317, 0, 0, 3640, 0, 0, 
357, 0, 0, 3761, 0, 0, 
386, 0, 0, 3848, 0, 0, 
485, 0, 0, 3771, 0, 0, 
252, 734, 0, 170, 3544, 0, 
268, 727, 0, 135, 3593, 0, 
636, 0, 0, 3706, 0, 0, 
656, 0, 0, 3654, 0, 0, 
673, 0, 0, 3694, 0, 0, 
658, 0, 0, 3658, 0, 0, 
667, 0, 0, 3643, 0, 0, 
666, 0, 0, 3619, 0, 0, 
656, 0, 0, 3593, 0, 0, 
674, 0, 0, 3594, 0, 0, 
669, 0, 0, 3540, 0, 0, 
684, 0, 0, 3486, 0, 0, 
655, 0, 0, 3480, 0, 0, 
652, 0, 0, 3330, 0, 0, 
677, 0, 0, 3247, 0, 0, 
673, 0, 0, 3096, 0, 0, 
663, 0, 0, 2999, 0, 0, 
674, 0, 0, 2775, 0, 0, 
666, 0, 0, 2664, 0, 0, 
661, 0, 0, 2609, 0, 0, 
684, 0, 0, 2755, 0, 0, 
668, 0, 0, 2924, 0, 0, 
683, 0, 0, 3071, 0, 0, 
668, 0, 0, 3117, 0, 0, 
689, 0, 0, 3111, 0, 0, 
703, 0, 0, 3022, 0, 0, 
693, 0, 0, 2912, 0, 0, 
707, 0, 0, 2744, 0, 0, 
718, 0, 0, 2403, 0, 0, 
740, 0, 0, 1878, 0, 0, 
724, 0, 0, 1339, 0, 0, 
731, 4188, 0, 962, 174, 0, 
746, 4177, 0, 628, 264, 0, 
712, 4206, 0, 396, 452, 0, 
711, 4196, 0, 284, 546, 0, 
687, 4177, 0, 200, 702, 0, 
748, 4210, 0, 148, 853, 0, 
742, 4212, 0, 110, 912, 0, 
4219, 0, 0, 993, 0, 0, 
4199, 0, 0, 1082, 0, 0, 
4214, 0, 0, 1086, 0, 0, 
4217, 0, 0, 1067, 0, 0, 
4264, 0, 0, 1083, 0, 0, 
4249, 0, 0, 1036, 0, 0, 
4268, 0, 0, 1094, 0, 0, 
4264, 0, 0, 1016, 0, 0, 
4272, 0, 0, 1083, 0, 0, 
4285, 0, 0, 1024, 0, 0, 
4300, 0, 0, 665, 0, 0, 
4510, 0, 0, 624, 0, 0, 
4597, 0, 0, 973, 0, 0, 
3298, 0, 0, 1575, 0, 0, 
3327, 0, 0, 2281, 0, 0, 
3337, 0, 0, 2292, 0, 0, 
3322, 0, 0, 1738, 0, 0, 
3311, 0, 0, 1327, 0, 0, 
3279, 0, 0, 1171, 0, 0, 
3261, 0, 0, 1245, 0, 0, 
3264, 0, 0, 1294, 0, 0, 
3269, 0, 0, 1155, 0, 0, 
3290, 0, 0, 944, 0, 0, 
3310, 0, 0, 672, 0, 0, 
3361, 0, 0, 1829, 0, 0, 
3465, 0, 0, 3057, 0, 0, 
3989, 0, 0, 1847, 0, 0, 
3945, 0, 0, 1149, 0, 0, 
3916, 0, 0, 2023, 0, 0, 
3934, 0, 0, 1551, 0, 0, 
3958, 0, 0, 700, 0, 0, 
3950, 0, 0, 381, 0, 0, 
4003, 0, 0, 256, 0, 0, 
1694, 4016, 0, 63, 210, 0, 
1654, 4006, 0, 383, 57, 0, 
1678, 0, 0, 1180, 0, 0, 
1680, 0, 0, 1739, 0, 0, 
1685, 0, 0, 2072, 0, 0, 
1678, 0, 0, 2247, 0, 0, 
1670, 0, 0, 2326, 0, 0, 
1687, 0, 0, 2357, 0, 0, 
1690, 0, 0, 2340, 0, 0, 
1699, 0, 0, 2386, 0, 0, 
1703, 0, 0, 2399, 0, 0, 
1691, 0, 0, 2405, 0, 0, 
1719, 0, 0, 2374, 0, 0, 
1726, 3731, 0, 2249, 124, 0, 
1715, 3716, 0, 2174, 171, 0, 
1707, 3677, 0, 2113, 288, 0, 
1707, 3689, 0, 2039, 594, 0, 
1727, 3710, 0, 1901, 848, 0, 
1725, 3713, 0, 1860, 1052, 0, 
1728, 3718, 0, 1766, 1203, 0, 
1733, 3734, 0, 1655, 1368, 0, 
1741, 3763, 0, 1547, 1529, 0, 
1751, 3777, 0, 1461, 1641, 0, 
1751, 3786, 0, 1346, 1766, 0, 
1740, 3789, 0, 1302, 1917, 0, 
1741, 3801, 0, 1295, 1901, 0, 
1746, 3807, 0, 1202, 1789, 0, 
1740, 3771, 0, 1179, 1627, 0, 
1747, 3757, 0, 1119, 1531, 0, 
1762, 3755, 0, 1019, 1355, 0, 
1787, 3727, 0, 993, 1275, 0, 
1792, 3712, 0, 930, 1322, 0, 
1791, 3692, 0, 787, 1397, 0, 
1800, 3660, 0, 712, 1458, 0, 
1806, 3645, 0, 554, 1685, 0, 
1817, 3629, 0, 383, 2080, 0, 
1799, 3625, 0, 172, 2277, 0, 
3607, 0, 0, 2306, 0, 0, 
3597, 0, 0, 2349, 0, 0, 
3545, 0, 0, 2311, 0, 0, 
3522, 0, 0, 2267, 0, 0, 
3414, 0, 0, 2499, 0, 0, 
3463, 0, 0, 2417, 0, 0, 
3466, 0, 0, 2366, 0, 0, 
3106, 3506, 0, 79, 2267, 0, 
3433, 0, 0, 2318, 0, 0, 
3079, 0, 0, 2900, 0, 0, 
2938, 0, 0, 2732, 0, 0, 
2923, 0, 0, 2596, 0, 0, 
2930, 0, 0, 2666, 0, 0, 
2944, 0, 0, 2640, 0, 0, 
2958, 0, 0, 2637, 0, 0, 
2970, 0, 0, 2581, 0, 0, 
2978, 0, 0, 2610, 0, 0, 
2981, 0, 0, 2615, 0, 0, 
3004, 0, 0, 2596, 0, 0, 
3017, 0, 0, 2553, 0, 0, 
3004, 0, 0, 2604, 0, 0, 
3047, 0, 0, 2579, 0, 0, 
3068, 0, 0, 2585, 0, 0, 
3070, 0, 0, 2603, 0, 0, 
3094, 0, 0, 2583, 0, 0, 
3093, 0, 0, 2585, 0, 0, 
3074, 0, 0, 2632, 0, 0, 
3134, 0, 0, 2601, 0, 0, 
3143, 0, 0, 2649, 0, 0, 
3147, 0, 0, 2819, 0, 0, 
3150, 0, 0, 2953, 0, 0, 
3139, 0, 0, 2925, 0, 0, 
1548, 3132, 0, 109, 2926, 0, 
1538, 3175, 0, 2051, 2810, 0, 
1500, 3222, 0, 2764, 2336, 0, 
1514, 0, 0, 3690, 0, 0, 
1523, 0, 0, 3363, 0, 0, 
1513, 0, 0, 3341, 0, 0, 
1528, 0, 0, 3362, 0, 0, 
1540, 0, 0, 3389, 0, 0, 
1548, 0, 0, 3429, 0, 0, 
1569, 0, 0, 3379, 0, 0, 
1580, 0, 0, 3257, 0, 0, 
1586, 0, 0, 3387, 0, 0, 
1588, 0, 0, 3394, 0, 0, 
1607, 0, 0, 3407, 0, 0, 
1593, 0, 0, 3181, 0, 0, 
1607, 0, 0, 2772, 0, 0, 
1606, 0, 0, 2773, 0, 0, 
1624, 0, 0, 3188, 0, 0, 
1648, 0, 0, 3313, 0, 0, 
1644, 0, 0, 3171, 0, 0, 
1670, 0, 0, 2753, 0, 0, 
1681, 0, 0, 2692, 0, 0, 
1674, 0, 0, 3090, 0, 0, 
1597, 0, 0, 3287, 0, 0, 
1517, 0, 0, 2996, 0, 0, 
1473, 0, 0, 2401, 0, 0, 
1463, 0, 0, 1625, 0, 0, 
1477, 0, 0, 751, 0, 0, 
1487, 0, 0, 1170, 0, 0, 
1518, 0, 0, 1343, 0, 0, 
1519, 0, 0, 1406, 0, 0, 
1518, 0, 0, 1398, 0, 0, 
1533, 0, 0, 1379, 0, 0, 
1518, 0, 0, 1342, 0, 0, 
1546, 0, 0, 1331, 0, 0, 
1551, 0, 0, 1309, 0, 0, 
1562, 0, 0, 1286, 0, 0, 
1568, 0, 0, 1292, 0, 0, 
1595, 0, 0, 1209, 0, 0, 
1603, 0, 0, 1179, 0, 0, 
1619, 0, 0, 1151, 0, 0, 
1641, 0, 0, 1096, 0, 0, 
1631, 0, 0, 1046, 0, 0, 
1635, 0, 0, 923, 0, 0, 
1652, 0, 0, 961, 0, 0, 
1671, 0, 0, 868, 0, 0, 
1679, 0, 0, 858, 0, 0, 
1698, 0, 0, 834, 0, 0, 
1700, 0, 0, 827, 0, 0, 
1746, 0, 0, 723, 0, 0, 
1743, 0, 0, 725, 0, 0, 
1774, 0, 0, 702, 0, 0, 
1762, 0, 0, 672, 0, 0, 
1790, 0, 0, 611, 0, 0, 
1775, 0, 0, 591, 0, 0, 
1794, 0, 0, 597, 0, 0, 
1810, 0, 0, 587, 0, 0, 
1840, 0, 0, 566, 0, 0, 
1839, 0, 0, 551, 0, 0, 
1857, 0, 0, 484, 0, 0, 
1869, 0, 0, 473, 0, 0, 
1905, 0, 0, 529, 0, 0, 
1917, 0, 0, 817, 0, 0, 
1913, 0, 0, 1431, 0, 0, 
2007, 0, 0, 2281, 0, 0, 
2096, 2660, 0, 298, 2743, 0, 
2560, 0, 0, 3062, 0, 0, 
2564, 0, 0, 3123, 0, 0, 
2565, 0, 0, 3117, 0, 0, 
2556, 0, 0, 3148, 0, 0, 
2564, 0, 0, 3148, 0, 0, 
2547, 0, 0, 3144, 0, 0, 
2529, 0, 0, 3197, 0, 0, 
2541, 0, 0, 3146, 0, 0, 
2527, 0, 0, 3137, 0, 0, 
2527, 0, 0, 3172, 0, 0, 
2518, 0, 0, 3184, 0, 0, 
2515, 0, 0, 3134, 0, 0, 
2525, 0, 0, 3187, 0, 0, 
2499, 0, 0, 3000, 0, 0, 
2494, 0, 0, 2988, 0, 0, 
2506, 0, 0, 3183, 0, 0, 
2504, 0, 0, 3213, 0, 0, 
2495, 0, 0, 3180, 0, 0, 
2477, 0, 0, 3195, 0, 0, 
2487, 0, 0, 3199, 0, 0, 
2471, 0, 0, 3171, 0, 0, 
2444, 0, 0, 3184, 0, 0, 
2294, 0, 0, 3131, 0, 0, 
2182, 0, 0, 2481, 0, 0, 
2130, 0, 0, 1899, 0, 0, 
2113, 0, 0, 1903, 0, 0, 
2115, 0, 0, 1966, 0, 0, 
2104, 0, 0, 1991, 0, 0, 
2111, 0, 0, 1986, 0, 0, 
2090, 0, 0, 2101, 0, 0, 
2094, 0, 0, 2141, 0, 0, 
2100, 0, 0, 2209, 0, 0, 
2112, 0, 0, 2253, 0, 0, 
2101, 0, 0, 2304, 0, 0, 
2107, 0, 0, 2363, 0, 0, 
2100, 0, 0, 2316, 0, 0, 
2079, 0, 0, 2401, 0, 0, 
2084, 0, 0, 2428, 0, 0, 
2074, 0, 0, 2463, 0, 0, 
2067, 0, 0, 2454, 0, 0, 
2070, 0, 0, 2493, 0, 0, 
2072, 0, 0, 2546, 0, 0, 
2080, 0, 0, 2562, 0, 0, 
2086, 0, 0, 2561, 0, 0, 
2089, 0, 0, 2618, 0, 0, 
2091, 0, 0, 2665, 0, 0, 
2077, 0, 0, 2640, 0, 0, 
2070, 0, 0, 2641, 0, 0, 
2061, 0, 0, 2615, 0, 0, 
2073, 0, 0, 2719, 0, 0, 
2053, 0, 0, 2675, 0, 0, 
2074, 0, 0, 2683, 0, 0, 
2077, 0, 0, 2716, 0, 0, 
2064, 0, 0, 2754, 0, 0, 
2071, 0, 0, 2718, 0, 0, 
2076, 0, 0, 2765, 0, 0, 
2073, 0, 0, 2704, 0, 0, 
2055, 0, 0, 2737, 0, 0, 
2065, 0, 0, 2793, 0, 0, 
2057, 0, 0, 2784, 0, 0, 
2058, 0, 0, 2789, 0, 0, 
2062, 0, 0, 2815, 0, 0, 
2056, 0, 0, 2778, 0, 0, 
2060, 0, 0, 2762, 0, 0, 
2069, 0, 0, 2770, 0, 0, 
2049, 0, 0, 2711, 0, 0, 
2080, 0, 0, 2686, 0, 0, 
2057, 0, 0, 2673, 0, 0, 
2099, 0, 0, 2935, 0, 0, 
2198, 0, 0, 3326, 0, 0, 
2319, 0, 0, 3294, 0, 0, 
2329, 0, 0, 3324, 0, 0, 
2352, 0, 0, 3365, 0, 0, 
2344, 0, 0, 3324, 0, 0, 
2349, 0, 0, 3333, 0, 0, 
2344, 0, 0, 3355, 0, 0, 
2329, 0, 0, 3353, 0, 0, 
2311, 0, 0, 3338, 0, 0, 
2329, 0, 0, 3330, 0, 0, 
2323, 0, 0, 3336, 0, 0, 
2313, 0, 0, 3162, 0, 0, 
2317, 0, 0, 3244, 0, 0, 
2333, 0, 0, 3305, 0, 0, 
2337, 0, 0, 3358, 0, 0, 
2335, 0, 0, 3339, 0, 0, 
2340, 0, 0, 3304, 0, 0, 
2341, 0, 0, 3375, 0, 0, 
2316, 0, 0, 3342, 0, 0, 
2316, 0, 0, 3345, 0, 0, 
2321, 0, 0, 3339, 0, 0, 
2334, 0, 0, 3372, 0, 0, 
2326, 0, 0, 3432, 0, 0, 
2340, 0, 0, 3399, 0, 0, 
2336, 0, 0, 3370, 0, 0, 
2349, 0, 0, 3365, 0, 0, 
2345, 0, 0, 3392, 0, 0, 
2336, 0, 0, 3364, 0, 0, 
2324, 0, 0, 3384, 0, 0, 
2310, 0, 0, 3366, 0, 0, 
2307, 0, 0, 3376, 0, 0, 
2332, 0, 0, 3362, 0, 0, 
2327, 0, 0, 3416, 0, 0, 
2327, 0, 0, 3383, 0, 0, 
2339, 0, 0, 3391, 0, 0, 
2341, 0, 0, 3359, 0, 0, 
2345, 0, 0, 3367, 0, 0, 
2330, 0, 0, 3354, 0, 0, 
2318, 0, 0, 3306, 0, 0, 
2330, 0, 0, 3377, 0, 0, 
2336, 0, 0, 3398, 0, 0, 
2322, 0, 0, 3214, 0, 0, 
2277, 0, 0, 2937, 0, 0, 
2032, 0, 0, 3013, 0, 0, 
1974, 0, 0, 2941, 0, 0, 
1970, 0, 0, 2971, 0, 0, 
2005, 0, 0, 3200, 0, 0, 
2182, 0, 0, 2899, 0, 0, 
2257, 0, 0, 2753, 0, 0, 
2218, 0, 0, 2758, 0, 0, 
2167, 0, 0, 2840, 0, 0, 
2148, 0, 0, 2998, 0, 0, 
2155, 0, 0, 3066, 0, 0, 
2148, 0, 0, 3043, 0, 0, 
2158, 0, 0, 2965, 0, 0, 
2129, 0, 0, 2959, 0, 0, 
2166, 0, 0, 2915, 0, 0, 
2175, 0, 0, 2852, 0, 0, 
2211, 0, 0, 2669, 0, 0, 
2240, 0, 0, 2761, 0, 0, 
2212, 0, 0, 2955, 0, 0, 
2154, 0, 0, 2950, 0, 0, 
2109, 0, 0, 2806, 0, 0, 
2109, 0, 0, 2910, 0, 0, 
2104, 0, 0, 3060, 0, 0, 
2091, 0, 0, 3073, 0, 0, 
2109, 0, 0, 3019, 0, 0, 
2108, 0, 0, 2952, 0, 0, 
2114, 0, 0, 2864, 0, 0, 
2227, 0, 0, 2574, 0, 0, 
2304, 0, 0, 2433, 0, 0, 
2315, 0, 0, 2396, 0, 0, 
2295, 0, 0, 2711, 0, 0, 
2282, 0, 0, 2822, 0, 0, 
2275, 0, 0, 2646, 0, 0, 
2316, 0, 0, 2425, 0, 0, 
2313, 0, 0, 2286, 0, 0, 
2329, 0, 0, 2285, 0, 0, 
2325, 0, 0, 2084, 0, 0, 
2328, 0, 0, 2220, 0, 0, 
2336, 0, 0, 2232, 0, 0, 
2344, 0, 0, 2212, 0, 0, 
2333, 0, 0, 2136, 0, 0, 
2319, 0, 0, 2026, 0, 0, 
2344, 0, 0, 1975, 0, 0, 
2337, 0, 0, 2076, 0, 0, 
2332, 0, 0, 2079, 0, 0, 
2347, 0, 0, 2124, 0, 0, 
2321, 0, 0, 1986, 0, 0, 
2335, 0, 0, 1866, 0, 0, 
2348, 0, 0, 1966, 0, 0, 
2346, 0, 0, 1923, 0, 0, 
2348, 0, 0, 1893, 0, 0, 
2352, 0, 0, 2090, 0, 0, 
2360, 0, 0, 2092, 0, 0, 
2356, 0, 0, 1901, 0, 0, 
2358, 0, 0, 1769, 0, 0, 
2367, 0, 0, 1889, 0, 0, 
2346, 0, 0, 1925, 0, 0, 
2360, 0, 0, 1884, 0, 0, 
2379, 0, 0, 1680, 0, 0, 
2391, 0, 0, 1684, 0, 0, 
2400, 0, 0, 1865, 0, 0, 
2410, 0, 0, 1876, 0, 0, 
2396, 0, 0, 1650, 0, 0, 
2403, 0, 0, 1732, 0, 0, 
2407, 0, 0, 1797, 0, 0, 
2416, 0, 0, 1854, 0, 0, 
2417, 0, 0, 1863, 0, 0, 
2418, 0, 0, 1831, 0, 0, 
2425, 0, 0, 1854, 0, 0, 
2442, 0, 0, 1832, 0, 0, 
2421, 0, 0, 1720, 0, 0, 
2444, 0, 0, 1737, 0, 0, 
2446, 0, 0, 1741, 0, 0, 
2432, 0, 0, 1662, 0, 0, 
2447, 0, 0, 1783, 0, 0, 
2448, 0, 0, 1824, 0, 0, 
2461, 0, 0, 1649, 0, 0, 
2451, 0, 0, 1507, 0, 0, 
2459, 0, 0, 1570, 0, 0, 
2477, 0, 0, 1632, 0, 0, 
2465, 0, 0, 1618, 0, 0, 
2493, 0, 0, 1818, 0, 0, 
2504, 0, 0, 2063, 0, 0, 
2502, 0, 0, 2018, 0, 0, 
2481, 0, 0, 1715, 0, 0, 
2440, 0, 0, 1614, 0, 0, 
2429, 0, 0, 1453, 0, 0, 
2410, 0, 0, 1377, 0, 0, 
2394, 0, 0, 951, 0, 0, 
2365, 0, 0, 1058, 0, 0, 
2348, 0, 0, 1045, 0, 0, 
2325, 0, 0, 1259, 0, 0, 
2303, 0, 0, 1159, 0, 0, 
2297, 0, 0, 1106, 0, 0, 
2246, 0, 0, 1145, 0, 0, 
2235, 0, 0, 1142, 0, 0, 
2225, 0, 0, 1372, 0, 0, 
2232, 0, 0, 2048, 0, 0, 
2288, 0, 0, 2872, 0, 0, 
2412, 0, 0, 3284, 0, 0, 
2604, 0, 0, 2838, 0, 0, 
2647, 0, 0, 3024, 0, 0, 
2653, 0, 0, 3156, 0, 0, 
2643, 0, 0, 3155, 0, 0, 
2656, 0, 0, 3144, 0, 0, 
2648, 0, 0, 3112, 0, 0, 
2659, 0, 0, 3099, 0, 0, 
2665, 0, 0, 3102, 0, 0, 
2677, 0, 0, 3096, 0, 0, 
2691, 0, 0, 3129, 0, 0, 
2686, 0, 0, 3119, 0, 0, 
1781, 2735, 0, 686, 3018, 0, 
1856, 0, 0, 4429, 0, 0, 
1797, 0, 0, 4031, 0, 0, 
1721, 0, 0, 3131, 0, 0, 
1702, 0, 0, 3032, 0, 0, 
1660, 0, 0, 3044, 0, 0, 
1670, 0, 0, 3105, 0, 0, 
1669, 0, 0, 3151, 0, 0, 
1665, 0, 0, 3183, 0, 0, 
1658, 0, 0, 3203, 0, 0, 
